rep,n_cal,policy,eps,theta,late_rate,premature_rate,timely_rate,false_alarm_rate,median_lead,esc_frac
2,12,hera,0.1,0.14,0.09595070422535211,0.5572183098591549,0.34683098591549294,0.6664160165429082,118.2,0.7289375973724445
2,12,hera,0.2,0.155,0.11003521126760564,0.5369718309859155,0.3529929577464789,0.6462073503148792,115.2,0.717224768255587
2,25,edge,0.05,0.355,0.11267605633802817,0.5149647887323944,0.37235915492957744,0.6582385562552872,110.20000000000002,0.0
2,25,edge,0.1,0.4,0.14612676056338028,0.477112676056338,0.3767605633802817,0.6170692734279537,106.79999999999998,0.0
2,25,edge,0.2,0.47,0.2112676056338028,0.40580985915492956,0.3829225352112676,0.5479838330670176,98.80000000000001,0.0
2,25,cloud,0.05,0.08,0.04841549295774648,0.636443661971831,0.31514084507042256,0.7626656640661716,130.39999999999998,1.0
2,25,cloud,0.1,0.135,0.09242957746478873,0.5633802816901409,0.34419014084507044,0.6753454272018047,119.39999999999999,1.0
2,25,cloud,0.2,0.175,0.12588028169014084,0.5220070422535211,0.352112676056338,0.6206410376915124,114.6,1.0
2,25,hera,0.05,0.08,0.04929577464788732,0.6355633802816901,0.31514084507042256,0.7598458501738885,130.5,0.7832089556740456
2,25,hera,0.1,0.135,0.09242957746478873,0.5625,0.34507042253521125,0.673277563680797,119.19999999999999,0.732980862591557
2,25,hera,0.2,0.175,0.12588028169014084,0.5220070422535211,0.352112676056338,0.6189491493561425,114.4,0.7020762525171393
2,50,edge,0.05,0.25,0.05545774647887324,0.6117957746478874,0.33274647887323944,0.7533602782216374,124.80000000000001,0.0
2,50,edge,0.1,0.345,0.10299295774647887,0.5264084507042254,0.37059859154929575,0.6671679669141837,111.39999999999999,0.0
2,50,edge,0.2,0.465,0.20862676056338028,0.40933098591549294,0.38204225352112675,0.554093429833631,99.2,0.0
2,50,cloud,0.05,0.08,0.04841549295774648,0.636443661971831,0.31514084507042256,0.7626656640661716,130.39999999999998,1.0
2,50,cloud,0.1,0.15,0.10475352112676056,0.5448943661971831,0.3503521126760563,0.6540088354168625,115.60000000000001,1.0
2,50,cloud,0.2,0.185,0.13028169014084506,0.5105633802816901,0.3591549295774648,0.6081398627690573,112.2,1.0
